_181500476,40
_181500000,20
singhishika575,20
_171500043,20
Devashish_cs18,0
abhip1,0
_181500085,180
_181500120,180
_181500153,180
_181500123,180
_181500577,180
_181500107,160
_181500730,160
_181500287,158.18
_181500811,152
_181500570,148.89
_181500683,140
_181500612,138.18
_181500093,138.18
_181500393,138.18
_181500248,133.18
_181500030,118.18
_181500499,118.18
_181500260,118.18
_181500420,118.18
_181500437,118.18
_181500099,100
_181500786,100
_181500648,100
_181500026,98.18
_181500516,98.18
_181500014,98.18
_181500263,98.18
_181500791,98.18
_181500227,98.18
_181500770,95
_198420005,80
ritik_kumar_cs18,80
_181500436,80
_181500314,80
_191599011,80
_181500082,80
_181500477,78.18
_191599016,75
_181500833,60
_181500274,60
_181500718,60
_181500657,60
_181500804,60
_191599015,60
_181500296,60
_181500359,60
_181500748,60
_181500479,40
_181500826,40
_198420001,40
_198420006,40
_181500494,40
_181500810,40
_181500361,20
_181500094,20
_191599003,20
_181500623,20
_181500383,20
_181500473,20
nishant_singh_m2,0
_198420003,0
_181500646,0
_181500670,0
_181500676,180
_181500814,180
_181500207,180
_181500782,180
_181500015,180
_181500080,180
_181500288,180
_181500256,180
_181500293,180
_181500140,180
_181500735,180
_181500034,180
_181500052,180
_181500158,180
_181500149,178
_181500280,160
_181500355,160
_181500546,160
_181500215,160
_181500538,140
_181500196,140
_181500371,140
_181500443,140
_181500249,120
_181500098,120
pranav_singh_cs1,120
_181500706,120
_181500031,120
_181500487,120
_181500235,120
_181500216,120
_181500691,120
_181500069,112
_181500061,100
_181500751,80
_181500368,80
_181500324,80
_181500599,80
aman_181500071,60
_181500214,60
_181500071,60
_181500605,60
nitcet,40
_181500772,40
_181500038,40
_181520032,60
_181520016,60
_181510002,60
_181510008,60
_181510032,60
_181510010,60
_181520014,60
_181510023,60
_181510033,60
_181520029,60
_181510007,60
_181510003,60
_181510011,60
_181520003,60
_181510017,60
_181510030,60
_181510025,60
[deleted],60
_181510026,60
_181510028,60
_181510031,60
_181520001,60
_181520035,60
_171510033,60
_181510013,60
_181510035,60
_181510021,60
_181520010,60
_181520013,60
_181510001,60
_181520015,60
_181510004,60
_181510019,60
_181520033,60
_181520030,60
_181510020,60
_181520038,60
_181510009,40
_181520009,40
_181520034,40
_181510014,40
_181510036,40
